,FECHA,CLIENTE,CLIENTE_ID,BODEGA,PRODUCTO,VOLUMEN,IMPORTE
6989,4/2/2021,Magnolia Mares,50514557.0,Centro,Multiproducto,42.504,31589.48417
6990,4/2/2021,Ruperto Delgadillo,50553838.0,Centro,Cemento gris,929.2,1949301.831
6991,4/2/2021,Lorena Teran,50524345.0,Sureste,Multiplast,210.496,447790.3166
6992,4/2/2021,Susana Rivero,50859860.0,Pacifico,Cemento blanco,890.56,2303460.879
6993,4/2/2021,Georgina Elias,50956645.0,Noreste,Cemento blanco,34.5,72253.97535
6994,4/2/2021,Elida Acosta,50003448.0,Noreste,Cemento gris,809.6,1388532.056
6995,4/2/2021,Teresita Sepulveda,50772292.0,Sureste,Multiplast,247.572,492689.1656
6996,4/2/2021,Casimiro Melo,50473376.0,Pacifico,Multiplast,37.72,104450.685
6997,4/2/2021,Odilon Bocanegra,50538985.0,Pacifico,Cemento gris,1387.36,3085393.898
6998,4/2/2021,Ramona Iglesias,50921269.0,Sureste,Cemento gris,338.56,696160.3239
6999,4/2/2021,Florina Terrazas,50737196.0,Pacifico,Cemento gris,621.0,1389052.221
7000,4/2/2021,Celia Uribe,50807165.0,Centro,Multiproducto,11.316,8187.106996
7001,4/2/2021,Fidelia Santana,50614551.0,Sureste,Cemento gris,687.7,1382206.823
7002,4/2/2021,Armando Mota,50677330.0,Pacifico,Cemento gris,699.66,1635015.205
7003,4/2/2021,Paulina Garrido,50550041.0,Sureste,Multiproducto,296.24,171283.5507
7004,4/2/2021,Rosalva Plata,50254765.0,Noreste,Multiproducto,218.776,124051.4581
7005,4/2/2021,Josefa Castellanos,50447311.0,Sureste,Multiproducto,192.28,114590.3799
7006,4/2/2021,Lupita Tuz,50636094.0,Pacifico,Multiproducto,135.24,99096.53682
7007,4/2/2021,Eloina Mayo,50033779.0,Noreste,Cemento blanco,629.28,1240016.332
7008,4/2/2021,Marta Sanabria,50922564.0,Noreste,Multiplast,77.832,167155.8244
7009,4/2/2021,Ruperto Delgadillo,50553838.0,Centro,Cemento blanco,726.8,1570511.669
7010,4/2/2021,Benita Almeida,50739444.0,Pacifico,Cemento gris,1290.76,2814098.724
7011,4/2/2021,Romeo Hernandez,50199004.0,Sureste,Cemento gris,861.12,1636879.185
7012,4/2/2021,Odilon Bocanegra,50538985.0,Pacifico,Multiplast,263.12,635417.6655
7013,4/2/2021,Teresita Sepulveda,50772292.0,Sureste,Multiplast,230.644,490898.8535
7014,4/2/2021,Maurício Geronimo,50610981.0,Pacifico,Cemento blanco,322.0,877354.5565
7015,4/2/2021,Baldomero Saenz,50328996.0,Sureste,Multiplast,75.9,172729.264
7016,4/2/2021,Israel Crespo,50444347.0,Noreste,Multiproducto,33.488,21232.22816
7017,4/2/2021,Maximiliano Leija,50886319.0,Sureste,Cemento blanco,1225.44,2389918.625
7018,4/2/2021,Karina Ochoa,50039940.0,Sureste,Multiproducto,266.8,148753.1565
7019,4/2/2021,Macrina Cabello,50863610.0,Centro,Multiproducto,189.52,123119.9525
7020,4/2/2021,Susana Rivero,50859860.0,Pacifico,Cemento gris,981.64,2231056.09
7021,4/2/2021,Jaime Romero,50372899.0,Noreste,Multiproducto,158.424,95163.29731
7022,4/2/2021,Regina de La Fuente,50037649.0,Sureste,Cemento blanco,991.76,1979347.328
7023,4/2/2021,Eloina Mayo,50033779.0,Noreste,Cemento gris,910.8,1627081.377
7024,4/3/2021,Susana Rivero,50859860.0,Pacifico,Multiproducto,107.272,82049.66764
7025,4/3/2021,Obed Pavon,50319031.0,Noreste,Multiproducto,38.64,23272.76681
7026,4/3/2021,Roselia Bustillos,50197249.0,Sureste,Multiplast,122.728,266055.1109
7027,4/3/2021,Josefa Castellanos,50447311.0,Sureste,Cemento gris,597.08,1175898.556
7028,4/3/2021,Lizbeth Palma,50871184.0,Noreste,Multiproducto,84.456,48396.35725
7029,4/3/2021,Saturnino Otero,50242446.0,Sureste,Cemento gris,363.4,716907.9039
7030,4/3/2021,Cipriano Zamudio,50641465.0,Sureste,Multiplast,57.96,121349.0307
7031,4/3/2021,Avelina Elizalde,50956291.0,Centro,Multiproducto,28.336,20975.89044
7032,4/3/2021,Hermenegildo Hernández,50225427.0,Pacifico,Cemento blanco,230.23,614144.5359
7033,4/3/2021,Roselia Bustillos,50197249.0,Sureste,Multiproducto,96.278,62357.35482
7034,4/3/2021,Hermenegildo Hernández,50225427.0,Pacifico,Cemento blanco,301.07,774837.6308
7035,4/3/2021,Fidelia Santana,50614551.0,Sureste,Cemento blanco,334.88,703109.9145
7036,4/3/2021,Natalia Arreola,50353825.0,Sureste,Multiplast,33.166,70106.64822
7037,4/3/2021,Regina de La Fuente,50037649.0,Sureste,Multiproducto,124.936,81455.16596
7038,4/3/2021,Veronica Coronado,50233427.0,Centro,Multiplast,24.15,57512.91101
7039,4/3/2021,Maximo Luevano,50018002.0,Centro,Cemento gris,92.0,214686.8234
7040,4/3/2021,Teresita Sepulveda,50772292.0,Sureste,Multiproducto,86.756,56969.13161
7041,4/3/2021,Leonel Castañon,50376820.0,Sureste,Multiproducto,28.98,18178.00915
7042,4/3/2021,Higinio del Valle,50593846.0,Pacifico,Multiproducto,79.212,58259.96021
7043,4/3/2021,Agueda Santana,50065019.0,Sureste,Multiplast,31.74,73488.20466
7044,4/3/2021,Armando Mota,50677330.0,Pacifico,Multiproducto,66.378,53735.68468
7045,4/3/2021,Obed Pavon,50319031.0,Noreste,Cemento gris,132.02,245937.2033
7046,4/3/2021,Fidelia Santana,50614551.0,Sureste,Multiproducto,49.036,31139.99569
7047,4/3/2021,Ramona Iglesias,50921269.0,Sureste,Multiplast,30.912,67463.16573
7048,4/3/2021,Osvaldo Urias,50190893.0,Sureste,Cemento blanco,155.94,332370.0869
7049,4/3/2021,Itzel Lobato,50050955.0,Centro,Multiproducto,120.336,83192.80453
7050,4/3/2021,Maurício Geronimo,50610981.0,Pacifico,Multiproducto,38.962,32205.02945
7051,4/3/2021,Bernabe Victoria,50265164.0,Sureste,Multiproducto,17.848,11476.34367
7052,4/3/2021,Mary Caamal,50479740.0,Sureste,Multiproducto,112.148,67931.5659
7053,4/3/2021,Fidelia Santana,50614551.0,Sureste,Multiproducto,48.438,29835.39571
7054,4/3/2021,Abigail Narvaez,50863107.0,Pacifico,Multiproducto,61.272,45884.15069
7055,4/3/2021,Noe Badillo,50355574.0,Centro,Multiplast,90.712,219233.9572
7056,4/3/2021,Rosalva Plata,50254765.0,Noreste,Multiproducto,137.402,78524.04248
7057,4/3/2021,Altagracia Sanchez,50479135.0,Centro,Cemento blanco,106.26,255216.9272
7058,4/3/2021,Osvaldo Urias,50190893.0,Sureste,Cemento blanco,121.44,251699.526
7059,4/3/2021,Idalia Enciso,50826344.0,Noreste,Multiplast,53.36,107927.0299
7060,4/3/2021,Karina Ochoa,50039940.0,Sureste,Cemento blanco,615.25,1336249.303
7061,4/3/2021,Karina Ochoa,50039940.0,Sureste,Multiproducto,118.45,70811.38828
7062,4/3/2021,Teresita Sepulveda,50772292.0,Sureste,Multiproducto,99.452,64948.85027
7063,4/3/2021,Georgina Elias,50956645.0,Noreste,Multiplast,4.002,8416.640234
7064,4/3/2021,Karina Ochoa,50039940.0,Sureste,Multiproducto,143.75,92044.45371
7065,4/3/2021,Casimiro Melo,50473376.0,Pacifico,Multiproducto,18.86,15564.3996
7066,4/3/2021,Teofilo Santoyo,50732461.0,Pacifico,Multiproducto,92.0,67295.90826
7067,4/3/2021,Eloina Mayo,50033779.0,Noreste,Cemento blanco,442.98,870150.9392
7068,4/3/2021,Augusto Espinoza,50722772.0,Pacifico,Multiproducto,96.876,78156.73727
7069,4/3/2021,Isela Aceves,50908463.0,Noreste,Multiplast,81.972,177443.2727
7070,4/3/2021,Saturnino Otero,50242446.0,Sureste,Multiplast,106.72,221379.5765
7071,4/4/2021,Idalia Enciso,50826344.0,Noreste,Cemento gris,26.45,48688.42974
7072,4/4/2021,Idalia Enciso,50826344.0,Noreste,Cemento gris,26.68,52691.89744
7073,4/4/2021,Elba Quevedo,50792000.0,Sureste,Cemento gris,10.925,22874.64859
7074,4/4/2021,Maximiliano Leija,50886319.0,Sureste,Cemento gris,44.712,92455.74581
7075,4/4/2021,Víctor Curiel,50962840.0,Pacifico,Multiplast,7.36,20815.34804
7076,4/4/2021,Marilu Venegas,50283115.0,Noreste,Multiproducto,15.456,9489.796564
7077,4/4/2021,Ramona Iglesias,50921269.0,Sureste,Multiproducto,3.7168,2402.986146
7078,4/4/2021,Armando Mota,50677330.0,Pacifico,Cemento gris,23.023,57145.8522
7079,4/4/2021,Hermenegildo Hernández,50225427.0,Pacifico,Multiproducto,5.313,4110.965145
7080,4/4/2021,Paulina Garrido,50550041.0,Sureste,Cemento gris,59.248,116369.8756
7081,4/4/2021,Regina de La Fuente,50037649.0,Sureste,Multiproducto,12.6224,8543.502912
7082,4/4/2021,Karla Arteaga,50073499.0,Centro,Multiplast,12.673,31572.47826
7083,4/4/2021,Osvaldo Urias,50190893.0,Sureste,Cemento blanco,12.696,27372.30746
7084,4/4/2021,Magnolia Mares,50514557.0,Centro,Multiplast,2.4012,6004.658945
7085,4/4/2021,Abigail Narvaez,50863107.0,Pacifico,Cemento blanco,32.016,86789.74801
7086,4/4/2021,Teresita Sepulveda,50772292.0,Sureste,Cemento gris,66.125,139171.3636
7087,4/4/2021,Ruben Zamudio,50488559.0,Pacifico,Multiplast,3.4776,9753.55219
7088,4/4/2021,Stephanie Peralta,50372824.0,Pacifico,Cemento blanco,2.783,7561.517654
7089,4/4/2021,Elodia Muñiz,50479455.0,Pacifico,Cemento gris,25.116,59213.87695
7090,4/4/2021,Teofilo Santoyo,50732461.0,Pacifico,Multiproducto,7.6544,6405.352214
7091,4/4/2021,Romeo Hernandez,50199004.0,Sureste,Cemento blanco,62.928,141960.0752
7092,4/4/2021,Filomena Pinto,50790006.0,Noreste,Multiproducto,4.554,2835.952089
7093,4/4/2021,Fidelia Santana,50614551.0,Sureste,Cemento blanco,23.322,53284.74057
7094,4/4/2021,Noe Badillo,50355574.0,Centro,Cemento blanco,32.844,80935.00672
7095,4/4/2021,Karina Ochoa,50039940.0,Sureste,Cemento blanco,69.575,149330.1787
7096,4/4/2021,Florina Terrazas,50737196.0,Pacifico,Multiproducto,5.934,4590.376532
7097,4/4/2021,Stephanie Peralta,50372824.0,Pacifico,Multiproducto,0.5336,426.4213262
7098,4/4/2021,Susana Rivero,50859860.0,Pacifico,Multiproducto,11.0308,8692.010491
7099,4/4/2021,Romeo Hernandez,50199004.0,Sureste,Multiproducto,10.2672,6955.705102
7100,4/4/2021,Teofilo Santoyo,50732461.0,Pacifico,Cemento gris,32.752,81230.4895
7101,4/4/2021,Idalia Enciso,50826344.0,Noreste,Multiproducto,4.002,2418.684334
7102,4/4/2021,Aniceto Alva,50822094.0,Sureste,Multiplast,10.5248,24325.73663
7103,4/4/2021,Susana Rivero,50859860.0,Pacifico,Multiplast,11.0308,29340.20278
7104,4/4/2021,Saturnino Otero,50242446.0,Sureste,Cemento blanco,56.12,126670.2954
7105,4/4/2021,Anastacio Cid,50447424.0,Centro,Cemento blanco,19.734,48679.12604
7106,4/4/2021,Casimiro Melo,50473376.0,Pacifico,Cemento gris,13.225,33180.48138
7107,4/4/2021,Rosalia Cancino,50610420.0,Noreste,Multiplast,6.9184,13947.43091
7108,4/4/2021,Macrina Cabello,50863610.0,Centro,Multiplast,9.66,22888.16537
7109,4/4/2021,Marilu Venegas,50283115.0,Noreste,Cemento gris,54.096,107634.7957
7110,4/4/2021,Eladio Aguillon,50641240.0,Sureste,Multiproducto,14.283,9754.161932
7111,4/4/2021,Ruben Zamudio,50488559.0,Pacifico,Multiplast,4.9266,14216.43643
7112,4/4/2021,Marco Sarabia,50403440.0,Noreste,Cemento gris,16.974,32246.32461
7113,4/4/2021,Baldomero Saenz,50328996.0,Sureste,Cemento gris,30.107,63551.36181
7114,4/4/2021,Florina Terrazas,50737196.0,Pacifico,Cemento blanco,30.705,79163.83489
7115,4/4/2021,Nadia Otero,50498698.0,Sureste,Cemento blanco,35.19,74205.04902
7116,4/4/2021,Teofilo Santoyo,50732461.0,Pacifico,Multiplast,6.4768,17967.62128
7117,4/4/2021,Patrícia Venegas,50665452.0,Centro,Multiplast,11.1228,26339.93684
7118,4/4/2021,Marta Sanabria,50922564.0,Noreste,Cemento gris,25.668,47251.93077
7119,4/4/2021,Ruben Zamudio,50488559.0,Pacifico,Multiplast,5.175,14363.0472
7120,4/4/2021,Estefana Barroso,50495006.0,Noreste,Cemento gris,69.552,130238.9934
7121,4/4/2021,Lupita Tuz,50636094.0,Pacifico,Multiplast,6.486,17993.08305
7122,4/4/2021,Benjamin Nieto,50130864.0,Sureste,Cemento gris,70.196,140589.7133
7123,4/4/2021,Roselia Bustillos,50197249.0,Sureste,Cemento blanco,41.791,94434.88004
7124,4/4/2021,Israel Crespo,50444347.0,Noreste,Multiproducto,1.7664,1122.980503
7125,4/4/2021,Santos Pelayo,50314062.0,Noreste,Multiplast,1.6974,3717.15911
7126,4/4/2021,Magnolia Mares,50514557.0,Centro,Cemento blanco,10.35,24297.32831
7127,4/4/2021,Augusto Espinoza,50722772.0,Pacifico,Multiplast,11.6012,33395.31134
7128,4/4/2021,Amada Mondragon,50922523.0,Noreste,Multiproducto,5.75,3685.420528
7129,4/4/2021,Avelina Elizalde,50956291.0,Centro,Multiproducto,2.9624,2064.164092
7130,4/4/2021,Filomena Pinto,50790006.0,Noreste,Cemento blanco,21.528,42477.62517
7131,4/4/2021,Regina de La Fuente,50037649.0,Sureste,Multiproducto,14.0392,9405.93314
7132,4/4/2021,Teresita Sepulveda,50772292.0,Sureste,Multiplast,10.7916,25182.07667
7133,4/4/2021,Benjamin Nieto,50130864.0,Sureste,Multiproducto,13.7816,8606.697897
7134,4/4/2021,Zaira Colorado,50521692.0,Noreste,Multiproducto,7.636,4843.675229
7135,4/4/2021,Estefana Barroso,50495006.0,Noreste,Cemento blanco,47.817,96115.69051
7136,4/4/2021,Modesta Merino,50478831.0,Centro,Cemento blanco,27.37,65490.33053
7137,4/4/2021,Xochitl Tinoco,50532694.0,Centro,Multiproducto,0.7268,512.1358929
7138,4/4/2021,Elba Quevedo,50792000.0,Sureste,Cemento gris,11.385,24068.3367
7139,4/4/2021,Agueda Santana,50065019.0,Sureste,Cemento blanco,16.974,36583.33509
7140,4/4/2021,Marta Sanabria,50922564.0,Noreste,Cemento gris,24.012,43748.81679
7141,4/4/2021,Yajaira Delgadillo,50373435.0,Noreste,Cemento blanco,2.783,5442.001342
7142,4/4/2021,Cipriano Zamudio,50641465.0,Sureste,Multiproducto,6.1824,3872.272207
7143,4/4/2021,Osvaldo Urias,50190893.0,Sureste,Cemento gris,15.732,30369.34229
7144,4/4/2021,Yuridia Roblero,50826474.0,Noreste,Multiproducto,4.738,2775.061542
7145,4/4/2021,Natalia Arreola,50353825.0,Sureste,Cemento blanco,20.125,42925.82386
7146,4/4/2021,Perla Pascual,50351906.0,Pacifico,Multiplast,9.8394,27532.34135
7147,4/4/2021,Hermenegildo Hernández,50225427.0,Pacifico,Cemento gris,30.36,74559.37997
7148,4/4/2021,Patrícia Venegas,50665452.0,Centro,Cemento gris,58.006,127907.4038
7149,4/4/2021,Agueda Santana,50065019.0,Sureste,Multiproducto,3.4224,2190.546562
7150,4/4/2021,Maximiliano Leija,50886319.0,Sureste,Multiproducto,9.0528,5899.862275
7151,4/4/2021,Lupita Tuz,50636094.0,Pacifico,Multiproducto,7.521,6294.042802
7152,4/4/2021,Veronica Coronado,50233427.0,Centro,Multiproducto,2.829,2012.381809
7153,4/4/2021,Perla Pascual,50351906.0,Pacifico,Cemento gris,44.436,106801.2291
7154,4/4/2021,Gisela Hipolito,50371459.0,Pacifico,Multiproducto,5.382,4421.826519
7155,4/4/2021,Romeo Hernandez,50199004.0,Sureste,Cemento gris,41.952,81664.05597
7156,4/4/2021,Justo Hau,50636678.0,Centro,Multiproducto,13.5148,10258.10199
7157,4/4/2021,Judith Zenteno,50367930.0,Centro,Cemento gris,47.633,102977.6817
7158,4/4/2021,Israel Crespo,50444347.0,Noreste,Multiproducto,1.38,809.3053732
7159,4/4/2021,Yuridia Roblero,50826474.0,Noreste,Multiplast,5.612,12034.0271
7160,4/4/2021,Stephanie Peralta,50372824.0,Pacifico,Cemento blanco,2.553,6936.723186
7161,4/4/2021,Celso Cano,50170384.0,Sureste,Multiproducto,5.8512,3741.654172
7162,4/4/2021,Casimiro Melo,50473376.0,Pacifico,Cemento gris,8.855,21564.17267
7163,4/5/2021,Patrícia Venegas,50665452.0,Centro,Multiproducto,154.0448,102788.3448
7164,4/5/2021,Israel Crespo,50444347.0,Noreste,Cemento blanco,145.544,290265.2549
7165,4/5/2021,Perla Pascual,50351906.0,Pacifico,Multiplast,146.6388,365543.9421
7166,4/5/2021,Modesta Merino,50478831.0,Centro,Cemento blanco,509.404,1229359.659
7167,4/5/2021,Yajaira Delgadillo,50373435.0,Noreste,Multiplast,5.5384,11641.34371
7168,4/5/2021,Amada Mondragon,50922523.0,Noreste,Multiplast,64.4,140389.1043
7169,4/5/2021,Romulo Gongora,50933707.0,Centro,Multiplast,55.6416,133647.913
7170,4/5/2021,Modesta Merino,50478831.0,Centro,Cemento blanco,477.848,1078629.036
7171,4/5/2021,Aniceto Alva,50822094.0,Sureste,Multiplast,152.3704,310001.1534
7172,4/5/2021,Crescencio Marcos,50594215.0,Sureste,Multiplast,140.6496,302586.6196
7173,4/5/2021,Mary Caamal,50479740.0,Sureste,Multiproducto,114.0524,67603.80036
7174,4/5/2021,Anayeli Lazcano,50989512.0,Centro,Multiplast,106.1312,249777.5538
7175,4/5/2021,Elba Quevedo,50792000.0,Sureste,Multiplast,36.064,78553.16582
7176,4/5/2021,Florina Terrazas,50737196.0,Pacifico,Multiplast,72.45,192094.4547
7177,4/5/2021,Yuridia Roblero,50826474.0,Noreste,Multiproducto,71.484,45050.47898
7178,4/5/2021,Yajaira Delgadillo,50373435.0,Noreste,Multiproducto,6.3756,3731.869816
7179,4/5/2021,Ramona Iglesias,50921269.0,Sureste,Multiproducto,46.368,29179.99532
7180,4/5/2021,Roselia Bustillos,50197249.0,Sureste,Multiproducto,137.7516,86743.1595
7181,4/5/2021,Oliverio Castillo,50446512.0,Pacifico,Multiplast,4.9588,13491.51874
7182,4/5/2021,Celso Cano,50170384.0,Sureste,Cemento gris,390.264,798772.3122
7183,4/5/2021,Mayra Mota,50871932.0,Sureste,Multiplast,37.674,82009.60166
7184,4/5/2021,Marta Sanabria,50922564.0,Noreste,Cemento gris,341.964,612825.5845
7185,4/5/2021,Modesta Merino,50478831.0,Centro,Multiplast,95.5696,242040.5135
7186,4/5/2021,Amada Mondragon,50922523.0,Noreste,Cemento blanco,402.5,769415.1057
7187,4/5/2021,Modesta Merino,50478831.0,Centro,Multiproducto,79.3408,58630.69146
7188,4/5/2021,Magnolia Mares,50514557.0,Centro,Cemento gris,222.18,468431.6389
7189,4/5/2021,Odilon Bocanegra,50538985.0,Pacifico,Multiplast,179.1608,463235.3841
7190,4/5/2021,Itzel Lobato,50050955.0,Centro,Cemento gris,695.52,1433826.723
7191,4/5/2021,Cipriano Zamudio,50641465.0,Sureste,Cemento gris,468.832,888620.4635
7192,4/5/2021,Augusto Espinoza,50722772.0,Pacifico,Multiproducto,170.7888,121852.3241
7193,4/5/2021,Lorena Teran,50524345.0,Sureste,Cemento blanco,878.416,1790224.333
7194,4/5/2021,Itzel Lobato,50050955.0,Centro,Cemento gris,649.152,1399633.498
7195,4/5/2021,Lizbeth Palma,50871184.0,Noreste,Cemento gris,684.25,1237428.162
7196,4/5/2021,Celso Cano,50170384.0,Sureste,Cemento blanco,463.68,933449.5722
7197,4/5/2021,Elva Tamez,50866741.0,Noreste,Multiplast,135.24,261787.9421
7198,4/5/2021,Susana Rivero,50859860.0,Pacifico,Cemento gris,779.24,1752761.091
7199,4/5/2021,Lizbeth Palma,50871184.0,Noreste,Cemento gris,503.608,926410.9964
7200,4/5/2021,Ramona Iglesias,50921269.0,Sureste,Cemento gris,206.08,428676.0594
7201,4/5/2021,Stephanie Peralta,50372824.0,Pacifico,Cemento gris,29.624,76430.76765
7202,4/5/2021,Teresita Sepulveda,50772292.0,Sureste,Multiproducto,136.2704,81658.71763
7203,4/5/2021,Marilu Venegas,50283115.0,Noreste,Cemento blanco,766.36,1549977.197
7204,4/5/2021,Crescencio Marcos,50594215.0,Sureste,Multiproducto,201.9584,116177.4762
7205,4/5/2021,Aniceto Alva,50822094.0,Sureste,Multiplast,205.9512,426234.9976
7206,4/5/2021,Hector Gabriel,50860678.0,Noreste,Cemento blanco,126.224,254703.2751
7207,4/5/2021,Hector Gabriel,50860678.0,Noreste,Multiplast,28.336,59655.58111
7208,4/5/2021,Lorena Teran,50524345.0,Sureste,Multiplast,137.4296,304862.1135
7209,4/5/2021,Yajaira Delgadillo,50373435.0,Noreste,Cemento blanco,32.844,68120.29733
7210,4/5/2021,Marta Sanabria,50922564.0,Noreste,Cemento gris,295.596,570690.9499
7211,4/5/2021,Erendira Segura,50982948.0,Noreste,Cemento blanco,687.792,1361330.784
7212,4/5/2021,Osvaldo Urias,50190893.0,Sureste,Multiplast,39.0264,89241.73625
7213,4/5/2021,Isela Aceves,50908463.0,Noreste,Cemento blanco,722.568,1411543.09
7214,4/5/2021,Georgina Elias,50956645.0,Noreste,Cemento gris,32.844,65462.65769
7215,4/5/2021,Mayra Mota,50871932.0,Sureste,Multiproducto,32.2,21211.72181
7216,4/5/2021,Maurício Geronimo,50610981.0,Pacifico,Multiplast,36.5148,102151.6527
7217,4/5/2021,Georgina Elias,50956645.0,Noreste,Multiproducto,7.9856,5064.753809
7218,4/5/2021,Modesta Merino,50478831.0,Centro,Multiplast,99.176,226915.7554
7219,4/5/2021,Paulina Gutierrez,50606739.0,Sureste,Multiproducto,20.0928,12647.65269
7220,4/5/2021,Saturnino Otero,50242446.0,Sureste,Cemento blanco,695.52,1370874.608
7221,4/5/2021,Magnolia Mares,50514557.0,Centro,Multiplast,30.5256,74788.34404
7222,4/5/2021,Casimiro Melo,50473376.0,Pacifico,Cemento blanco,181.93,468146.8018
7223,4/5/2021,Carmela Lopez,50978212.0,Centro,Multiproducto,63.6272,44175.36189
7224,4/5/2021,Isela Aceves,50908463.0,Noreste,Cemento gris,602.14,1042622.073
7225,4/5/2021,Roselia Bustillos,50197249.0,Sureste,Cemento gris,888.72,1601323.133
7226,4/5/2021,Natalia Arreola,50353825.0,Sureste,Cemento blanco,184.828,389037.4741
7227,4/5/2021,Lorena Teran,50524345.0,Sureste,Multiproducto,144.5136,88054.06772
7228,4/5/2021,Patrícia Venegas,50665452.0,Centro,Multiproducto,177.4864,121932.5346
7229,4/5/2021,Marilu Venegas,50283115.0,Noreste,Cemento gris,811.44,1492895.202
7230,4/5/2021,Abigail Narvaez,50863107.0,Pacifico,Multiplast,57.96,156121.56
7231,4/5/2021,Stephanie Peralta,50372824.0,Pacifico,Multiproducto,5.5384,4373.350733
7232,4/5/2021,Maximo Luevano,50018002.0,Centro,Multiplast,31.234,74957.90412
7233,4/5/2021,Perla Pascual,50351906.0,Pacifico,Cemento gris,725.788,1641042.686
7234,4/5/2021,Mayra Mota,50871932.0,Sureste,Multiplast,28.014,61205.44136
7235,4/5/2021,Carmela Lopez,50978212.0,Centro,Multiproducto,97.9524,70439.71315
7236,4/5/2021,Saturnino Otero,50242446.0,Sureste,Multiproducto,118.496,76740.56072
7237,4/5/2021,Santos Pelayo,50314062.0,Noreste,Cemento gris,85.008,170334.548
7238,4/5/2021,Teofilo Santoyo,50732461.0,Pacifico,Multiplast,95.8272,244053.9053
7239,4/5/2021,Erendira Segura,50982948.0,Noreste,Cemento gris,672.336,1217273.992
7240,4/5/2021,Edilberto Valle,50003952.0,Pacifico,Multiproducto,107.6768,78227.42097
7241,4/5/2021,Edilberto Valle,50003952.0,Pacifico,Cemento blanco,464.968,1203500.074
7242,4/5/2021,Odilon Bocanegra,50538985.0,Pacifico,Multiproducto,199.2536,138811.7012
